ITL2587-7,Erschnüffelte Schätze
ITL2595-4,Großes Maskenfest
D2005-124,Eine sandige Bedrohung
D2004-160,Eine wahre Goldgrube
ITL2634-1,Rätsel um da Vinci
ITL2599-2,Schlacht der Sponsoren
D2004-303,Ireyons Geheimnis
ITL2578-4,Geldspeicher total verhext!
ITL2563-6,Ein sicheres Versteck
ITL2602-1,Der verlorene Vetter
D2004-238,Auftrag der übersinnlichen Art
D2005-234,Unheimliche Erbschaft
D2004-281,Magische Machtspiele
ITL2549-2,Geschenk aus der Vergangenheit
ITL2602-7,Lästiger Ruhm
ITL2596-1,Die Supertaktik
ITL2544-5,Geteiltes Pech
ITL2600-2,Festival der Erfinder
ITL2592-7,Der Geist der Flammhölzer
ITL2524-6,Gelernt ist eben gelernt
D2003-298,Kampf am Kartoffelkogel
D2006-111,Überraschungsparty für Daisy
D2001-087,Verfolgung im Schrumpfgang
ITL2597-2,Meister des Origami
ITL2522-3,Der kristallene Helm
ITL2536-6,Zauberlehrling Nimmermehr
ITL2589-1,Kein guter Gast
ITL2589-5,Die Wildschrecker Scherzbuben
ITL2555-7,Rallye Monte Carola
ITL2558-03,Der König der Spuren
ITL2598-2,Tausche Zeit gegen Zeit
D2005-262,Spion wider Willen
D2006-122,Einer wie keiner
ITL2597-1,Spiel auf Zeit
ITL2608-7,Penny räumt auf
ITL987-C,Versenktes Vermögen
IPK46-1,Kreuzfahrt mit Überraschungen
ITL2615-7,Alle Vöglein sind schon da...
ITL2604-2,Lieferung im Laufschritt
ITL2605-1,Gedrängel im Geldspeicher
D/D2000-009,Gestrandet!
D2005-122,Unter Rittern!
D2001-114,Auf Goldsuche in El Sonstwo
ITL2596-6,Das Irgendometer
IPK53-2,Schwarze Hand über Entenhausen
ITL2606-7,Besserung in Sicht
ITL2611-3,Hinterlistiger Tausch
ITL2575-2,Glückspilze unter sich
ITL2518-5,Eine vielseitige Erfindung
D2003-175,Krokodile und Kakaobomben
D2004-358,Auftrag im All
ITL2560-1,Rätselraten am Weidenwaldsee
ITL2560-5,Das Amulett des Reichtums
ITL2617-1,Eine handfeste Lektion
ITL2494-01,Fast zu perfekt
ITL2579-2,Auf Irrwegen
ITL2616-5,Die magische Pforte
ITL2618-1,Tenor in Nöten
ITL2616-1,Rückzug mit Beute
ITL2617-3,Eine wachsame Katze
D2002-208,Wie neugeboren!
D2006-169,Der Ruf des Abenteuers
ITL2621-6,Fragwürdige Freundschaft
ITL2573-7,Das große Picknick
D2003-188,Keine kleine Sache
ITL2366-03,Die Ulknudel
ITL2543-6,In Neptuns Rachen
ITL683-A,Der Held von Entenhausen
ITL2558-4,Von dezent bis aufdringlich
ITL2603-6,Zechinen aus Kürbien
D2003-085,Lachen will gelernt sein
D2005-216,Eine heilsame Erfahrung
ITL954-C,Der Krafttrunk
ITL2628-1,Gundels Hexen-Handy
ITL2624-1,Doppelknüller
ITL2367-04,Verblüffendes Geständnis
ITL2591-1,Operation Eichhörnchen
ITL2619-2,Die Glücksfeder
D2004-033,König Klinkamons Gold
ITL2625-1,Das verschwundene Album
D2004-070,Rivalen des Glücks
D2006-012,Rummel im Piratenpark
ITL2556-1,Der singende Bandit
IPK57-2,Franz schöpft Verdacht
ITL2492-01,Ein kleines Malheur
ITL216-AP,Die Insel der Piraten
ITL1012-B,Der Schatz der Amureer
ITL2588-4,Widerspenstige Technik
D2004-157,Fischzug mit Hindernissen
D2006-316,Held in Badehosen
D2001-048,Die Stadt in der Wüste
ITL2605-5,Glatt vergessen
ITL2632-6,Nimmermehr auf Abwegen
ITL2633-1,Ein unerwarteter Verbündeter
ITL2594-7,Einsamer Triumph
ITL2593-5,Spiele am Strand
ITL2662-02,Unwiderstehlich...
ITL2594-3,Alles für einen Zehner!
ITL997-A,Der Irrtum des Höhlenweisen
D2004-353,Bombastisch gescheitert
ITL2629-6,Der Reparierdoppler
ITL2619-1,Aktion dünnes Phantom
ITL2639-1,Die Insel der Ungeheuer
ITL2642-6,Ein besonderer Gast
ITL2635-7,Unterhaltung aus der Luft
ITL2599-7,Redlich verdient!
D2004-150,Ganoven in Uniform
ITL2676-01,Sicherheit geht vor
ITL2537-2,Der Aushilfskritiker
ITL1002-A,Gut gemeinter Geldraub
D2007-027,Neffen in Gefahr
D2005-229,Das Ass im Ärmel
ITL2606-2,Auf Trab gebracht
ITL2631-6,Alles nur ein Scherz
IPK56-1,Ein dicker Hund
ITL2635-6,Planet des ewigen Winters
D2004-149,Einfach zu perfekt
ITL1070-A,Kreative Klauattacken
D2006-348,Es war genau vor 40 Jahren
ITL2591-7,Das Rätsel der McDudelsäcks
ITL2369-02,Dussels Luxuskutschen
ITL2637-3,Findefido und Findevogel
ITL1029-AP,Der Millionentaler
D2004-003,Lang lebe König Donald!
ITL2652-02,Macht der Gewohnheit
ITL2644-2,Ein unmöglicher Gast
ITL2645-6,Wettkampf der Onkel
ITL352-A,Der Wesir von Weia-Weia
ITL2475-01,"So nicht, Herr Klever"
ITL2518-2,Dezente Berichterstattung
ITL2622-7,Die Monstertuba von Transsylvanien
D2005-175,Rollentausch
ITL2642-1,Delikate Speiseblasen
IPM316-1,Duckoraptor auf der Flucht
IPKC17-1,Vergissmeinschnell
ITL2648-5,Auf Streife mit Dussel
ITL2647-4,Alles zu seiner Zeit!
D2004-335,Die Superschurkenschule
ITL2642-2,Eine packende Geschäftsidee
ITL2582-5,Schattenseiten des Glücks
ITL327-B,Bürgermeister um jeden Preis
D2007-062,"Geld, Gold und Glück!"
ITL2652-1,Meister des Zorns
D2003-120,Urlaub auf Schloss Wahnstein
ITL2653-2,Eine unglückliche Liebe
ITL2653-1,Zwei gegen Spectaculus
ITL2654-5,Genialer Praktikant
ITL2637-6,Duell der Dampfbagger
ITL2614-1,Kampf ums Silvestermenü
ITL376-A,Meisterdetektivschüler Donald
D2007-100,Guru des Unglücks
ITL2648-1,Wer steckt dahinter
ITL2555-4,Ein Herz und eine Seele...
ITL622-B,Der Weise aus Silbirien
IPK87-1,Alarm!
IPM315-1,Generaloberstwaldwedel ehrenhalber
ITL2640-6,Wilde Frisierwellen
ITL2653-5,Magische Wasserspiele
ITL2658-2,Die Münzmorchel
D2006-118,Gestrandet im All
D2005-255,Flucht nach Duckland
D2003-207,Der Fluch von Goldtown
ITL2568-3,Verwirrung zu Valentin
IPKC12,Nicht ohne meinen Wagen
ITL1091-A,Geschäft ist Geschäft
IPM314-1,Schätze scheibchenweise
ITL2579-5,Ein Hoch auf die Kunst
IPM313-1,Reisen mit Donald & Dussel
ITL2498-3,Süße Rache
D2006-006,Ein Stein mit Herz
ITL2489-03,Der Luxusreisebus
ITL2232-4,Wenn Hexen lieben
D2005-099,Donald blickt durch
ITL2667-1,Auf Messers Schneide
ITL2664-6,Die Nacht des rostigen Rächers
D2003-202,Ein einsamer Posten
ITL2665-5,Baptist auf Abwegen
ITL2629-3,"PIZZA RUCK, ZUCK, DUCK!"
ITL2664-5,Winterstress...
ITL2636-5,Park-Panik vom Feinsten
ITL2664-4,Dem Erfinder sei´s gedankt
ITL1084-A,Das Fisch-Kraftwerk
D2006-233,Patient Donald Duck
D2004-278,Fatimas Oase
ITL2455-4,Morgenstund hat Gold im Mund...
D2005-093,Hypnotische Bedrohung
ITL2655-5,Ein glücklicher Schnappschuss
ITL2621-1,Täuschung ist alles
ITL2661-4,Ein Zehner zum Glück
ITL2669-1,Entfaltete Dimensionen
ITL2646-3,Überraschungsreisen mit Dussel
ITL2316-04,Unser aller Vorbild!
ITL2669-6,Esel unter sich
D2006-227,Donald und der Stein der Weisen
ITL2686-1,Die Wunderbrause
ITL2522-5,Ein Herz aus Gold
D2007-264,In der Ruhe liegt die Kraft!
ITL2675-1,Das verlorene Amulett
ITL2609-1,Sturz ins Abenteuer
ITL2678-5,Entführung zu dritt
ITL2668-6,Merkwürdige Moden
ITL558-A,Schwer verdaulicher Reichtum
D2007-354,"Tony vor, noch ein Tor!"
ITL161-B,Im Reich der Sioux
ITL2570-2,Das widerspenstige Fass
D/D2004-015,Manche mögen´s scharf
IPK64-1,Anspruchsvolle Doppelrolle
ITL2607-2,Faule Fische
ITL2676-1,Gerangel um eine Statue
ITL2666-2,"Gut gemacht, Achtmalacht"
ITL2638-1,Kampf um die Meisterschaft
D2006-005,Schlacht um Entenhausen
ITL2636-6,Emil Erpels Schatz
ITL2651-1,Das Geheimnis der Galeone
ITL2649-1,Wirrulente Wirkwut
D2004-284,Juwelendieb an Bord
ITL2699-01,Der Urlaubsknast
ITL2685-2,Tauschen und täuschen
ITL2528-1,Stummes Leiden
ITL2677-2,Achtmalacht auf Abwegen
ITL2692-02,"Schlaf gut, Pluto!"
ITL490-C,Urlaub auf dem Karstekogel
D2007-341,Platsch!
D2004-191,"Tennis, Gauner und Juwelen"
ITL2681-2,Kampf um Stern vier
IPKC14,Ein übler Werbetrick
ITL2686-2,Fischzug mit Flöte
ITL2646-2,Die Äpfel des Vergessens
ITL2678-1,Rückkehr der Heldin
ITL2666-1,Museen der bizarren Künste
ITL363-A,Das Wichtel-Amulett
D2007-206,Ring frei!
ITL2659-1,Held der Damenwelt
IPK25-1,Aus der Traum...
ITL2654-6,Schlossherr mit Meise
D/D2004-043,Donald Ducks Dynamitkurier
ITL2597-5,Ein Supertag
D2005-109,Der Schatz im Hutrand
ITL2667-2,Reklame hautnah
ITL533-A,Die Weiße Schottenperle
D2007-335,Die Dunkle Seite des Glückstalers
ITL2670-1,In der Grotte der Riesenspechte
D2005-168,Donalds Glückstag
ITL2680-01,Vernichtend geschlagen!
ITL2684-5,Show gegen Schulden
ITL2627-7,Galaktische Gaumenfreuden
ITL2687-5,Auf Zehners Scheide
ITL2684-1,Alien wider Willen
ITL2694-01,Gut für die Nerven...
D2004-144,Ein gelungener Fischzug
ITL454-A,Die vertauschten Körbe
D2007-362,Welt ohne Farbe
ITL2684-01,Neulich vor dem Endspiel
D2003-105,Ein geheimnisvoller Helfer
ITL2570-4,Dussel online
ITL2664-2,Daisy greift durch
ITL2669-5,Eine kurze Glückssträhne
ITL2734-1,Die wichtigste Zutat...
ITL2603-5,Wetter nach Wunsch
ITL2657-6,Schottische Konkurrenz
ITL2648-3,Nervenpille auf Beinen
IPK24-3,Von Schurken und Scherben
D2006-376,Ein Haus geht in die Luft
IAT142-B,Das Sonnentor der Inkas
ITL2630-6,Kamelien für eine Hexe
IPKC20-1,Der hungrige Held
ITL2704-1,Tanz der Taler
ITL2627-4,Achtmalacht schlägt zu!
ITL2687-1,Käpt´n Schwarzschnabels Schatz
ITL2659-3,Ein flottes Trio
D2006-275,Die chinesische Braut
ITL2717-1,Noch eine Mutprobe
D2005-002,Zu Besuch in Winzelhausen
ITL2688-4,Eine gelungene Kopie...
ITL2735-1,Agent DoppelDuck
ITL2674-6,Verwirrte Vogelfreunde
ITL2663-2,Das neue Klubhaus
D/D2004-044,Zug um Zug
IPK21-1,Klein aber oho!
D2006-332,Hexenzauber
ITL2736-2,Agent Doppelduck (2): Die Liste
D2005-048,Zu früh gefreut
ITL2709-3,Ein Heim für Tiere
ITL2711-1,"Der ""Mächtige Mampfer"""
IPK24-1,Drohendes Unheil...
ITL2529-5,Nichts wie weg!
D2005-177,Planet der Pinguine
ITL355-B,Die Schwarze Petra
D2005-217,Wahlhelfer wider Willen
ITL2673-2,Liebe und Hiebe
ITL2689-5,Einer zu viel
ITL2577-1,Der Herr der Tiefsee
ITL2737-3,Agent DoppelDuck (3): Falsches Spiel
ITL2690-1,Ein erfrischendes Erlebnis
ITL2750-3,Gegensätze ziehen sich an
IPK68-1,Die gestohlene Erinnerung
D2005-135,Ein wölfischer Plan
ITL2758-1,Der Schatz des Mauso Polo - Teil 1
ITL2682-2,Perfekt versteckt!
ITL2759-2,Der Schatz des Mauso Polo - Teil 2
ITL2738-1,Agent DoppelDuck (4): Enttarnt!
ITL2760-1,Der Schatz des Mauso Polo - Teil 3
IPK125-1,Das erste Mal mit Maske
ITL2757-02,Klassisch gescheitert...
ITL337-B,Totale Glücksfinsternis
D2006-303,Der Maharadscha von Dextropor
D2006-173,Verleumdet!
IPK61-1,Virtuelle Kriminelle
ITL2638-2,Pirat ohne Schiff
ITL2685-5,Die Papageienplage
ITL2700-6,Ein Strand voller Schurken
D2005-336,Das böse Helferlein
ITL166-B,Krumme Geschäfte
D2006-248,Der Wert des Wissens
D2008-208,Im Bann des Phantoms
ITL2703-1,Auftrag in Venedig
ITL2571-2,In die Stadt verbannt...
ITL2660-5,Abenteuer für Milliardäre
ITL2615-6,Süße nachbarliche Grüße
ITL2707-1,Weibliche Widersacher
ITL2713-1,3 Männer und 1 Krokodil
ITL531-A,"Hulda, die holde Harpyie"
D2008-407,Ein ganz besonderer Tag
D/D2001-008,Dreizehn Heimsuchungen
ITL289-B,Zug um Zug
IPK38-2,Die lästige Wanze
D2004-235,Eine harte Nuss
ITL2709-5,Kunst und Leben...
ITL1173-B,Der Lauf der Sterne
D2007-068,Heimliche Verehrer
ITL158-B,Gemeinsam geerbt
D2007-419,Spaß am Strand
ITL2496-5,Götzi aus dem Eis
ITL2591-5,Touristenattraktionen
IPK62-3,Eine heilsame Erfahrung
ITL2691-2,Der sagenhafte  Seehonig
ITL2746-5,Verzaubertes Indianergold
ITL2699-1,Insel der Mythen
ITL2574-7,Alles strikt verboten!
ITL2695-6,Das Porträt des Dogen
ITL501-A,Antikes Erbe
D2009-046,Total traumatisiert
ITL2708-1,Höhle der Heiterkeit
ITL2690-2,Redlich verdiente Ruhe
D2004-244,Die Affen von Oowanga
IPK66-1,Sein ärgster Feind
ITL2747-2,Taufrisch erwischt
ITL538-A,Eiskalt überschätzt...
ITL2748-2,Kleine feine Ferien
ITL2641-3,Aktivurlaub für Pluto
D2005-307,Urlaubsreif!
D2007-144,Mission Monster
ITL2712-2,Zu früh gefreit...
ITL2701-6,Die geheimnisvolle Fackel
IPKC11-1,Bucht der zwei Monde
ITL2288-1,Goldgräber-Tricks
D2005-228,Im Reich der Schneekugeln
ITL2720-6,Das Tal der Trüffel
ITL378-A,Findevogel auf Abwegen
D2006-127,Horror im Schummelsumpf
ITL2722-4,In den Minen des Midas Minor
D2005-083,Der fabelhafte Fabio
ITL2767-1,Agent DoubleDuck (5): Rasanter Einsatz
IPK105,Ganz großes Theater
ITL2689-2,Ein Ort des Friedens
ITL2510-03,Transportprobleme
ITL2719-5,Kostspieliges Picknick
ITL2698-5,Die Weide des Wissens
ITL494-A,Musketiere wider Willen
D2005-278,Geniale Konstruktionen
ITL2706-4,Das Schildkrötenrennen
IPM138-4,Viel zu viele Teilhaber
ITL2662-6,Auf der Jagd nach Erleuchtung
ITL493-A,Die Hatz nach dem Harz
ITL2723-1,Magie und Moral
ITL2548-7,Ein Vampir in Entenhausen
D2005-074,Roboter Rallye
ITL2661-3,Wundersame Heilung
ITL559-C,Duell der Giganten
D2005-261,Der Schatz des Schwarzen Skorpions
ITL2604-1,Jagd nach Ersatzteilen
ITL2720-5,Reporter des Jahres
ITL2784-2,Agent DoppelDuck (6): Souvenir aus Paris
ITL2652-5,Ein derber Scherz
IPKC15-1,Der gefälschte Vertrag
D2004-107,Tante Bromelias Bonbons
D2005-164,Fähnleinführer wider Willen
ITL2514-5,Eine harte Prüfung
ITL2481-2,Die Diät-Uhr
ITL2691-5,Das war knapp!
D2005-167,Kein Funken Humor
ITL2713-2,Wer ist Superknack?
ITL2770-6,Ein süßer Spezialauftrag
IPK78-3,Außerirdischer Doppelgänger
ITL2666-5,Geldspeicher in Gefahr
ITL2510-7,Chaotische Wetterwechsel
D2005-079,Wilde Weihnacht
IPK65-1,Phantomias Superstar
ITL2499-4,Das kluge Krokodil
D2007-114,Super-Simulation
ITL2630-1,Hügel der Entscheidung
ITL2721-5,Gekauftes Glück
ITL2709-6,Die Putzmacherin des Pharaos
ITL2582-1,Mit vereinten Kräften...
D2006-387,Das Gespenst von Ganderville
ITL347-A,Aushilfslehrer in Blumenthal
ITL2713-5,Unter Gittas Fittichen
ITL2537-5,Gerangel um die Beute
ITL2554-1,Schlaflos in Entenhausen
D2006-269,Das Monster-Mammut
IPK80-1,Aus einer anderen Dimension
ITL2622-3,Ein Kostüm mit Tücken
D2005-314,Rummel in Rolabola
ITL2694-1,ONKEL DAGOBERTS MILLIONEN: Seine erste Million
ITL2803-2,Die Rolling Ducks
ITL2626-2,Wiedersehen in Werwolfing
ITL2786-2,Angriff aus der Luft
D2006-321,Her mit dem Käse!
IPK76-1,Wiederholungstäter
ITL2695-1,ONKEL DAGOBERTS MILLIONEN: Seine zweite Million
ITL1124-A,Sabotage in Pumpistan
D2006-337,Böse Bärenbrüder
D2006-362,Die wertvollste Marke der Welt
ITL2612-1,Neue Technik in Schurkenhand
ITL2790-3,Agent DoppelDuck (7): Agent ohne Angst
D2004-357,Hart erkämpftes Picknick
ITL2697-1,ONKEL DAGOBERTS MILLIONEN: Seine dritte Million
ITL2776-4,Auf der Durchreise
IPK61-2,Der Fluch des Indianers
D2006-077,Tolldreiste Tornado-Reiter
D2006-103,Der Langweiler-Virus
ITL2779-5,Alles Wurst...
ITL2724-1,Mächtig viel Zauber
ITL2699-2,Onkel Dagoberts Millionen: Seine vierte Million
ITL2536-5,Filmreif!
ITL2677-5,Eine fröhliche Fee
ITL2797-1,Agent DoppelDuck (8): Heißes Herz
D2005-132,Kriegerische Welten
D2008-211,Glücksjäger
I-D2009-001,Ein fesselndes Spiel
IPK122-1,Fitness über alles
ITL2701-1,ONKEL DAGOBERTS MILLIONEN: Seine fünfte Million
D2005-068,Das Golfball-Debakel
ITL2292-2,Gut in Szene gesetzt
ITL2798-1,Agent DoppelDuck (9): Deep Blue
ITL2588-1,Der Blick des Basilisken
D2009-234,Cup am Kap
ITL403-B,Ferien um jeden Preis
ITL2782-1,Maulwurf in Nöten
ITL2703-2,ONKEL DAGOBERTS MILLIONEN: Seine sechste Million
ITL2759-1,Die verschwundene Identität
ITL2346-2,Zauberlehrling Oswald
ITL2799-3,Agent DoppelDuck (10): Doppelt getäuscht
ITL2753-2,Der große Goofunga
ITL2335-3,Ein geborener Störenfried
D2007-378,Schmarotz zu Besuch
D2006-104,Die Post ist da!
ITL2696-1,Der Raub der Queen Antonia
ITL2705-3,ONKEL DAGOBERTS MILLIONEN: Seine siebte Million
ITL2787-2,Habakuks Rübchen
ITL2622-6,Allerbeste Absichten
ITL2800-1,Agent DoppelDuck (11): Finten und falsche Fährten
ITL2743-1,In der Gewalt des Schwarzen Phantoms
ITL2696-4,Jede Menge Raum
D2007-153,König für einen Tag
D2009-230,Im Zwielicht
D2009-231,Plutos großer Tag
I/D2010-005,Siegerin der Herzen
ITL2810-2,Unterwegs mit Phantomias
ITL2707-2,ONKEL DAGOBERTS MILLIONEN: Seine achte Million
ITL2715-6,Unter falschem Namen
ITL2703-4,Ein Tag zu spät...
ITL2709-1,Hinter den Kulissen
ITL2744-2,Der neue Onkel
D2009-142,Spaß muss sein!
ITL2816-2,Voll unter Dampf
D2004-053,Die Stadt der Roboter
ITL2808-1,Magie der Musik
ITL2709-2,ONKEL DAGOBERTS MILLIONEN: Seine neunte Million
ITL2778-5,Issel in Nöten
ITL2807-4,Unterwegs in falscher Mission
ITL2656-3,Keine Hexe für einen Tag
D2008-115,Tief unter den Niagarafällen
ITL2829-2,Phantomias taucht ab
ITL2764-1,Ihr letzter Fall
D2007-431,Ein modernes Märchen
ITL2710-1,ONKEL DAGOBERTS MILLIONEN: Seine zehnte Million
ITL2803-3,Entführung in der U-Bahn
ITL2789-4,Magie im Spiel
ITL2790-1,Poesie und Pyramiden
ITL2368-6,Alles ganz nebenbei...
D2006-146,Der neue Guruwallah
D2007-296,Der Knall im All
ITL2810-1,Zu Gast im Orbit
ITL2806-1,"Wer was weiß, der was wird"
ITL2778-3,Kriminell gut
ITL2605-6,Unvergessliche Feste
ITL2771-4,Ein Fall für Gitta und Daisy
ITL2813-5,Abenteuer in Schneckenburg
ITL2815-3,Tolle Spezialeffekte
D2006-187,Tausend Jahre Ruhm
D2009-193,Geisterpiraten
ITL2505-5,Der große Bluff
IPKC21-1,Entscheidung im Schnee
ITL2771-2,Feuerwerk vom Feinsten
ITL2721-4,Steinige Zeiten
ITL2662-4,Groß in Form
D2007-432,Zurück in die Vergangenheit
ITL2770-4,Kleine Scherze unter Schurken
ITL2811-5,Verhexte Träume
ITL2828-1,Der Schatz von Montecristo
D2006-382,Unerklärliche Funde
ITL2728-2,Strand im Schneesturm
ITL2841-1,Ein Held macht Kasse
ITL2612-2,Mit Bauernhof auf Reisen
ITL2825-3,Geheimnisse im Schnee
ITL2768-4,Die Legende lebt
ITL2832-2,Skrupellose Sabotage
D2006-297,Wie im richtigen Leben
ITL2830-1,Eisiges Gold
ITL2770-5,Auf der richtigen Fährte
D2010-103,Ausgezeichnet
D2008-218,Eine romantische Reise
ITL2799-5,Der Goldwaschwettbewerb
ITL2658-1,Hokuspokus Verschwindibus
ITL2834-1,Geheimnisvolle Saboteure
ITL2829-4,Zwei Herzen und eine Seele
ITL2572-3,"Einfach, aber wirkungsvoll!"
ITL2756-2,Klub der Müßiggänger
ITL2819-2,Gundel unter Druck
ITL1668-B,Die verzauberte Kamera
ITL2815-1,Agent DoppelDuck (12): Auf der Jagd (Teil 1)
D2004-227,Zu Besuch bei König Karlo
I/D2009-010,Der Multiplikator des Simplicius
ITL2849-5,Ein überraschendes Ende
ITL2795-3,Von Mond zu Mond...
ITL2818-01,Unruhiger Ruheplatz
D2007-201,Einfach unnachahmlich!
D2008-148,Die Hängematte des Hammurabi
IPK85-1,Gefangen im Zeitstrom
ITL2856-2,Gefährlicher Schlankheitswahn
ITL2816-5,Der verschwundene Kapitän
ITL2392-1,Spezialagent Franz Gans
ITL2660-3,Das Hexenspray
ITL2816-01,Unauffindbar!
D2007-263,Mission in Modistan
I/D2010-008,Kampf der Piraten
ITL2824-2,Der Schatz von Maurizinus
ITL2833-1,"Das Konzert, das niemals stattfand!"
ITL2827-3,Hartnäckige Beschattung
ITL2858-4,Guter Rat ist nicht geheuer
ITL2849-2,In einer Nacht ohne Mond
ITL2819-4,Alles Geld dieser Welt...
D2008-110,Ein lauschiges Plätzchen
D2008-373,Reise ins Ich
ITL2801-1,Kleopatras Geist
D2010-055,Ein neuer Fall für Detektiv Duck: Das verschwundene Collier
ITL2855-1,Agent DoppelDuck (16): Hong Island
I/D2010-001,Im Tal der Kristalle
ITL2840-4,Die Quelle der großen Glut
ITL2809-3,Manege frei für Franz Gans
ITL2861-2,Unterwasserwirren
D2009-298,Eine riesige Reise
D2011-015,Man erinnert sich...
ITL2772-1,Unter fremdem Willen
ITL2827-4,Die galaktischen Kraftsauger
IPK74-1,Geisterstunde im Museum
ITL2797-2,Leichter als Luft
ITL2855-5,Ein wohlverdienter Urlaub
ITL2836-5,Erfolgreich gescheitert
D2008-018,Choleriker unter sich
D2009-278,Gigantische Ferien
ITL2815-2,Das Geistertaxi
I/D2010-002,Traumhafte Zustände
ITL2871-3,Agent DoppelDuck (17): Original und Fälschung
ITL2205-4,Superrabe Nimmermehr
ITL2794-6,Ausbruch mit Hindernissen
ITL2842-3,Die verlorenen Träume
ITL2833-4,Nächtliche Geheimnisse
ITL2771-5,Ein rabiater Onkel
ITL2850-1,Helden unter sich
ITL2851-1,Kalt erwischt
ITL2852-1,Volltreffer im All
ITL2853-1,Die entführten Vierbeiner
ITL2817-02,Dussel und die Kunst
ITL2798-2,Hilferuf aus Dakapo
D2008-077,Expedition ins Ungewisse
ITL2878-2,Agent DoppelDuck (18): Eiersuche in Rio
ITL2860-3,Mit Blaulicht und Sirene
ITL2802-5,Immer einen Schritt voraus
D2011-029,Rivalen für immer
ITL2757-2,Entfesseltes Unglück
ITL2882-1,Agent DoppelDuck (19): Wahn auf Leinwand
ITL2863-5,Konkurrenz für Nimmermehr
D2008-175,Mission Geisterradio
ITL2800-3,Tanz auf Thira
ITL2832-3,Perfekte Spezialeffekte
ITL2865-3,Das verschmutzte Kostüm
ITL2631-3,Neffe Null-Null-Nix
ITL2865-1,Der größte Glückspilz der Welt
D2007-376,Geld auf Abwegen
ITL1203-B,Eine aufregende Fotosafari
ITL2886-2,Agent DoppelDuck (20): Mission in Berlin
ITL2810-5,Helferlein als Star
ITL2849-1,Bis(s) zum Schluss
ITL2840-3,Böser schwarzer Mann
ITL2802-2,Die Treppe der Nazca
ITL2779-2,„Invasion“ der Aliens
I/D2010-006,"Halunken, Helden, Hühnerdiebe"
I/D2010-009,Die Unverbesserlichen
ITL2595-1,Muscheln in Zimtsoße
ITL2872-2,Aufstand der Telefone
ITL2869-5,Schatzsuche in Griechenland
ITL499-A,Das ist nicht fair!
ITL2853-3,Ein pangalaktischer Störenfried
ITL2784-5,Die Magische Nummer eins
ITL2863-6,Ghostwriter zu vermieten
D2008-326,Federleicht
I/D2011-001,Sein ganzer Stolz
ITL2823-1,Zwei Sekunden vor zwölf
ITL2874-4,Der perfekte Partner
ITL2719-3,Wilde Farbenspiele
ITL2826-4,Hart erkämpfte Weisheit
D2006-252,Eine große böse Familie
ITL2861-4,Unstillbarer Wissensdurst
ITL2837-2,Roboter für den DGD
ITL2580-4,Zu hastig gehext
ITL2823-2,Ausgeschlafene Retter
D2011-080,Donalds Lieblinge
ITL2867-2,Mick Lee und die Unbesiegbarkeit
I/D2009-011,Genie und Wahnsinn
ITL2773-6,Der Fluch des Ei-Wei
ITL2777-5,Jagdszenen in Japan
ITL2879-5,Gefangen im Dornröschen-Zauber
ITL2861-6,Die Woche der guten Tat
ITL2741-3,Ein Feind in Not
I/D2010-003,Peinliche Pipeline-Panne
ITL2867-1P,Agent DoppelDuck (21-24): EXTREMER EINSATZ
ITL2727-3,Der letzte Tag im Februar
ITL2708-3,Ein seltsamer Gast
ITL2746-3,Übers Ohr gehauen!
ITL2740-5,Rettende Bergflöten
ITL2637-4,Die Pizza-Panne
D2007-076,Glückstaler und Pechkreuzer
D2008-392,Werwolf gesucht!
ITL2835-4,Am Boden zerstört
ITL2819-5,Der letzte Dinosaurier
IPK94-1,Auf der anderen Seite?
ITL2864-1,Wenn zwei sich streiten...
ITL2859-4,Ein Zeugnis wahrer Freundschaft
ITL2869-4,Knastbruder des Jahres
ITL2814-4,Kurze Erfolgsgeschichte
I/D2010-007,Insel der güldenen Sonne
D2008-298,Im Tunnel verschollen
ITL2721-2P,Die Welt der Zukunft
ITL2607-4,Meister der Sparsamkeit
ITL2914-1,Eine grandiose Geheimwaffe
ITL2689-6,Wunderwerke der Technik
ITL2733-2,Klitzekleine Probleme...
ITL459-A,Kampf um den Purpurprachtling
D2009-182,Sportlegende aus Versehen
D2011-165,Enten in Schwarz
D2009-105,Nette kleine Helfer
ITL2779-1,Gefährliche Puppenspiele
I/D2011-005,Kampf um den Super-Max-Verstärker
ITL2850-2,Jede Menge Blabla...
ITL2872-5,Insel der Töne
ITL2789-2,Der mysteriöse Mysterio
ITL2886-02,Einschlafhilfe
ITL2860-4,Ein Geschenk für Trudi
D2007-193,Fluch der Steine
I/D2011-015,Jagd nach dem Ball
ITL2897-4,Die letzten großen Abenteuer
ITL2896-2,Genie des Bösen
ITL2880-3,Rückkehr des Rächenden Ritters
ITL2845-4,Stets Herr der Lage
D2009-019,Das Zeug zum Helden
ITL2775-4,Franz fährt Bahn
ITL2848-4,Urlaub vom Pech
ITL2882-5,Der Schrecken von Entenhausen
ITL2811-02,"Konzentrier dich, Franz!"
ITL2950-1,Fußball ist (keine) Hexerei
D2008-064,Der reichste Mann der Galaxie
ITL2908-1,Düsterer Druidenzauber
ITL2926-3,Konkurrenz durch Superranger
ITL2907-01,Alles reine Natur...
I/D2009-009,Doppelt erfolgreich
ITL2910-3,Jedes Jahr dasselbe Spiel!
ITL2919-3P,Agent DoppelDuck (25-27): Auftritt Agent Zero
